-0.42609,-0.083205,2
0.021726,-0.15886,1
0.052395,0.036212,1
-0.15324,-0.058112,2
0.0058848,-0.33185,1
-0.4752,-0.49945,2
-0.23451,0.27963,2
0.42453,0.43954,1
0.39102,0.12613,1
-0.31501,0.17976,2
0.38841,-0.18966,1
0.055641,0.49094,1
0.24516,-0.24662,1
0.24638,0.32002,1
-0.095848,0.2519,2
-0.49602,0.10772,2
-0.24626,-0.083259,2
-0.41885,0.49171,2
-0.33994,0.22678,2
-0.16403,0.3144,2
-0.058622,0.43655,2
0.28915,-0.21189,1
-0.32962,0.054575,2
-0.19373,-0.0093815,2
0.30741,0.40109,1
-0.26611,0.49293,2
0.30069,-0.39024,1
0.39364,-0.19503,1
0.31189,0.46094,1
0.031856,0.46853,1
0.16059,-0.18811,1
-0.26368,-0.1639,2
0.093524,-0.13223,1
-0.13962,0.19699,2
0.068887,-0.10418,1
0.4858,0.38823,1
0.25686,0.21186,1
0.30653,-0.43989,1
-0.23263,-0.41004,2
0.20923,-0.14131,1
-0.4536,-0.18691,2
0.17397,0.34558,1
0.39323,0.38387,1
-0.36835,-0.46833,2
0.2154,-0.26897,1
0.14056,0.13788,1
-0.015744,-0.25663,2
-0.30985,0.49488,2
-0.16875,-0.41238,2
0.24434,0.084387,1
0.066286,0.022548,1
-0.015597,-0.22571,2
0.017309,0.25562,1
0.36066,-0.017123,1
-0.48466,-0.47324,2
-0.091713,-0.34686,2
-0.4339,0.17542,2
0.32311,-0.35,1
0.18816,-0.12661,1
0.19145,0.01695,1
-0.19523,0.44909,2
-0.02966,0.22728,2
0.032795,0.23275,1
0.35665,-0.25644,1
0.48485,-0.2462,1
0.48228,-0.054619,1
-0.43234,0.071594,2
-0.10076,0.18595,2
0.083927,0.13866,1
-0.22076,-0.24386,2
-0.41949,-0.49979,2
0.34281,-0.12397,1
-0.27505,-0.23377,2
0.049916,-0.40562,1
-0.11523,0.1376,2
-0.33408,0.047903,2
0.20864,-0.21498,1
-0.35817,-0.17601,2
0.12916,-0.4884,1
-0.13309,-0.25293,2
0.18324,0.40431,1
0.052212,0.47147,1
0.37409,-0.30522,1
0.17646,-0.2783,1
-0.20957,0.15011,2
-0.18523,0.3912,2
0.059904,-0.14551,1
-0.045347,-0.044292,2
0.35662,-0.27899,1
0.49301,0.36911,1
-0.29872,0.41311,2
-0.06345,0.2979,2
-0.097196,0.38024,2
0.075312,-0.48567,1
0.48026,-0.45659,1
0.10245,0.039811,1
-0.27713,0.0046655,2
0.041943,-0.45007,1
-0.47515,-0.36359,2
-0.28407,0.34975,2
-0.46872,0.24014,2
-0.11626,-0.28218,2
0.12696,0.45145,1
0.34878,0.39812,1
0.49254,-0.31307,1
-0.23918,-0.20169,2
0.13756,0.0012721,1
-0.3767,-0.20118,2
0.40738,0.19669,1
-0.18418,-0.44664,2
0.32236,0.33569,1
-0.33929,0.40704,2
0.34418,-0.46065,1
0.31605,0.40196,1
-0.11674,-0.37669,2
0.3126,-0.4168,1
-0.24067,0.27107,2
-0.20019,-0.32286,2
-0.47054,-0.082782,2
0.23732,0.46855,1
-0.25349,-0.22144,2
-0.047322,-0.30379,2
-0.36799,-0.16962,2
0.20113,-0.06426,1
0.19039,-0.41305,1
-0.14034,-0.48953,2
0.29382,-0.49341,1
-0.074745,0.35037,2
0.051067,0.33282,1
0.26863,0.32658,1
-0.4346,0.099133,2
-0.27329,0.29958,2
-0.44664,0.38076,2
-0.068693,0.35755,2
-0.42174,-0.35599,2
-0.41471,0.18029,2
-0.3591,0.3728,2
0.1975,-0.37964,1
-0.33105,0.084863,2
0.28253,0.050742,1
-0.4835,-0.23745,2
0.074897,-0.020268,1
-0.3104,-0.26424,2
0.4927,0.25248,1
0.023413,0.049646,1
-0.20297,-0.36289,2
-0.41867,-0.35705,2
0.1206,0.22857,1
0.025187,0.12201,1
-0.11344,0.11143,2
-0.4946,-0.37607,2
0.015562,-0.49848,1
0.08931,0.45951,1
0.45631,-0.063575,1
-0.42953,0.48219,2
-0.35137,-0.2692,2
-0.060734,-0.40438,2
-0.25963,-0.041835,2
-0.19764,0.46847,2
-0.16603,-0.26014,2
0.17249,-0.0093219,1
-0.23698,-0.30806,2
0.34571,0.19001,1
-0.27426,0.046691,2
-0.34177,-0.39435,2
0.49616,-0.00098615,1
-0.38887,0.29545,2
-0.35951,0.22568,2
0.25948,0.030927,1
-0.42195,-0.18617,2
0.014171,0.48639,1
-0.28852,-0.42312,2
0.34418,-0.063612,1
-0.26525,-0.33481,2
0.48369,-0.42909,1
0.0071095,0.059112,1
0.0036335,-0.29547,1
0.043699,0.26677,1
0.27119,-0.17462,1
-0.20529,0.15515,2
0.058779,0.44629,1
-0.12297,-0.071744,2
0.10415,0.24292,1
-0.209,0.18278,2
-0.24318,0.25693,2
-0.014842,-0.32939,2
0.43141,-0.050404,1
-0.46507,-0.39148,2
-0.37676,0.17811,2
-0.1439,0.21169,2
-0.36663,0.36305,2
-0.13961,-0.082819,2
0.020086,-0.16684,1
-0.38327,-0.19188,2
-0.46413,-0.27962,2
-0.39212,-0.047348,2
0.25516,-0.36084,1
0.30077,-0.14649,1
-0.37869,0.019571,2
0.45001,-0.35224,1
0.2736,-0.41606,1
-0.065066,0.035667,2
0.31062,0.12672,1
0.099088,0.24236,1
-0.31062,-0.34853,2
0.29539,0.31426,1
0.056587,0.41254,1
-0.22603,0.49709,2
-0.24448,-0.14533,2
0.48675,-0.0029207,1
0.48485,-0.23792,1
-0.11141,-0.20317,2
-0.22887,0.1791,2
0.39371,-0.25485,1
-0.062902,0.37897,2
0.40097,-0.34154,1
0.19803,0.073569,1
-0.4067,-0.2485,2
0.30744,0.16845,1
-0.24437,0.31252,2
-0.092967,-0.4201,2
-0.010745,0.40165,2
0.17025,0.3255,1
-0.4425,-0.20526,2
0.23336,-0.2618,1
-0.28855,0.39352,2
0.44006,0.29206,1
0.17345,-0.33537,1
-0.061644,0.18219,2
0.44291,-0.24814,1
0.10205,0.39444,1
-0.090405,0.30536,2
-0.28452,0.29314,2
0.24528,-0.16908,1
-0.42622,-0.17745,2
-0.23902,0.47498,2
-0.15417,-0.2195,2
-0.44606,-0.18588,2
0.25298,-0.38076,1
0.30504,-0.18372,1
0.083165,0.3422,1
-0.057238,0.39189,2
-0.35688,-0.34353,2
-0.027785,0.15286,2
0.44847,0.15243,1
-0.16376,-0.19839,2
0.052604,0.19412,1
-0.25567,-0.002753,2
0.26304,0.045522,1
-0.16848,-0.14468,2
0.46504,-0.4587,1
0.029882,-0.25854,1
0.017682,-0.10272,1
0.16071,-0.21133,1
-0.24795,-0.41555,2
-0.10545,0.31006,2
-0.35744,0.053723,2
-0.31453,-0.096596,2
-0.35901,-0.23557,2
-0.15458,-0.074146,2
0.097882,0.27977,1
0.026816,0.16928,1
-0.083414,0.49948,2
-0.43593,0.12662,2
-0.21421,0.13956,2
-0.2002,0.084983,2
-0.2773,0.44596,2
0.20949,-0.20804,1
0.38896,0.28934,1
0.48907,-0.13687,1
0.02512,0.28108,1
-0.47424,-0.066069,2
0.21188,0.096151,1
-0.13446,0.12037,2
-0.24684,-0.24704,2
0.30013,0.093598,1
-0.40394,-0.29277,2
0.31054,-0.0090141,1
0.097834,-0.14917,1
0.36111,0.46629,1
0.32412,0.4671,1
-0.29702,-0.48218,2
0.16421,0.19842,1
-0.20014,0.24667,2
-0.33631,0.49994,2
-0.15775,-0.49529,2
-0.088307,-0.24647,2
0.24939,-0.45069,1
-0.21903,0.28907,2
0.33843,0.18884,1
-0.27576,-0.38157,2
-0.25597,0.0077851,2
0.33351,0.44075,1
-0.23258,0.1139,2
-0.16948,0.46307,2
0.33488,0.44588,1
0.16854,0.30967,1
0.17378,0.19431,1
0.28034,0.49522,1
0.41966,-0.45566,1
-0.32456,0.33615,2
-0.48482,0.021754,2
0.37593,-0.26501,1
0.02197,0.44552,1
0.32436,0.081465,1
-0.47233,-0.06263,2
-0.29799,0.17054,2
0.0464,-0.16745,1
0.21042,-0.4807,1
-0.49806,-0.37379,2
0.30012,0.10726,1
-0.081741,-0.24547,2
-0.4535,-0.0099471,2
-0.48,0.40096,2
-0.20732,-0.32488,2
0.41993,0.44045,1
0.20596,-0.26758,1
0.12424,-0.39783,1
-0.032723,-0.23047,2
-0.16327,0.12749,2
-0.49664,0.47709,2
-0.27779,0.34459,2
-0.002325,-0.047539,2
0.07431,0.35395,1
-0.11774,-0.20746,2
0.33192,-0.26203,1
0.043608,0.36741,1
-0.29262,-0.41566,2
-0.26638,0.23826,2
-0.25319,0.22538,2
0.1197,-0.46643,1
-0.2022,-0.1542,2
0.078419,-0.21815,1
-0.32523,0.32426,2
0.20985,0.23775,1
0.15508,0.38711,1
-0.30735,0.26211,2
-0.097584,0.45037,2
-0.35834,-0.43006,2
0.10721,-0.061258,1
0.23605,-0.064682,1
-0.46995,0.04386,2
0.28579,0.27414,1
-0.35174,-0.30123,2
-0.088948,-0.40564,2
0.2306,0.36926,1
0.076153,0.38715,1
0.35773,-0.13337,1
0.088625,-0.013811,1
0.4886,-0.10576,1
0.08365,-0.11477,1
0.11438,0.037167,1
0.3471,0.45312,1
-0.29871,-0.35958,2
0.25433,0.16844,1
-0.49584,-0.49716,2
-0.48654,-0.41553,2
-0.39161,0.24452,2
-0.25625,-0.22243,2
-0.04032,0.49479,2
-0.29816,-0.38956,2
0.35743,-0.44819,1
0.17642,-0.16737,1
-0.17047,-0.44774,2
0.030172,-0.32459,1
-0.0089838,0.3017,2
-0.26025,-0.32358,2
-0.13472,-0.094577,2
-0.16397,-0.20436,2
-0.3328,0.37578,2
-0.027744,0.12719,2
0.44849,0.459,1
-0.29454,-0.35523,2
-0.44214,-0.20886,2
-0.2234,-0.39966,2
0.28672,0.21785,1
0.34147,0.080024,1
0.029783,-0.26314,1
-0.47219,-0.49188,2
0.22568,-0.35174,1
0.23995,0.27832,1
0.28778,-0.31984,1
-0.033167,-0.35504,2
0.48874,-0.37131,1
-0.19027,0.061995,2
-0.27472,0.19926,2
0.1957,-0.44343,1
0.43216,0.32155,1
0.036002,-0.019577,1
-0.054004,-0.10871,2
-0.27576,-0.43304,2
0.083079,-0.12024,1
-0.42357,-0.066088,2
-0.44758,0.31832,2
-0.29231,-0.20252,2
0.43975,-0.43203,1
0.47761,0.25461,1
-0.031979,-0.19704,2
-0.31494,-0.3501,2
0.35684,0.092051,1
0.46915,-0.085428,1
0.08196,0.49325,1
-0.062534,-0.013799,2
-0.028644,-0.30098,2
0.17528,-0.0048984,1
-0.2865,0.2301,2
-0.12672,0.17726,2
-0.23998,0.4332,2
-0.043785,0.34623,2
-0.34597,0.31985,2
0.13366,0.13848,1
-0.17112,0.48243,2
0.039473,-0.0093243,1
0.35606,0.25658,1
0.30024,0.23101,1
0.10946,0.12834,1
0.25432,-0.30575,1
0.23039,0.080356,1
-0.24735,0.074635,2
0.149,-0.31961,1
-0.31464,-0.11015,2
0.154,0.30166,1
0.40035,-0.027163,1
-0.16982,0.27074,2
0.29761,-0.28961,1
0.036505,0.25115,1
0.032266,-0.079839,1
-0.32734,-0.49621,2
0.20477,0.07843,1
-0.45643,-0.22263,2
0.061037,-0.43957,1
0.29897,0.3303,1
0.034991,0.082369,1
0.15205,-0.47262,1
-0.23336,0.15613,2
-0.48934,-0.33934,2
0.36613,0.40456,1
0.016652,-0.47046,1
-0.00024357,0.40532,2
0.09247,-0.2098,1
0.3231,0.093137,1
-0.053043,-0.4453,2
0.0067098,-0.35345,1
0.42909,0.12139,1
-0.074662,0.48791,2
-0.10725,0.21654,2
-0.38184,0.40396,2
-0.42496,-0.025767,2
-0.31236,-0.10105,2
-0.24959,-0.34229,2
0.4465,-0.2021,1
-0.44947,-0.34843,2
0.43628,0.42513,1
-0.35958,-0.47282,2
0.064362,-0.28346,1
-0.3433,0.15361,2
0.37365,-0.25741,1
-0.36287,-0.0040073,2
0.041793,-0.068335,1
-0.00432,0.45554,2
-0.015583,-0.34996,2
0.48074,-0.3161,1
-0.033903,0.025392,2
0.47291,-0.44673,1
0.31294,0.26984,1
-0.10304,0.21691,2
-0.2727,0.33086,2
-0.063091,-0.35681,2
0.37035,-0.011599,1
-0.42095,-0.11229,2
0.31082,0.46608,1
0.36829,-0.36493,1
0.11245,-0.26667,1
-0.18249,0.22948,2
0.27279,-0.21512,1
0.085282,-0.36318,1
-0.12283,-0.33358,2
0.22988,-0.022871,1
-0.2669,-0.27326,2
0.10158,-0.38145,1
-0.045555,-0.10883,2
0.48002,-0.10331,1
-0.26382,-0.36793,2
0.11633,0.13607,1
-0.13655,-0.47378,2
-0.35047,-0.096538,2
0.025008,0.13208,1
-0.27928,0.07926,2
0.34307,-0.39379,1
0.43241,0.3349,1
-0.24069,0.1073,2
-0.088885,-0.40756,2
0.17374,0.37752,1
-0.22588,0.23021,2
0.32332,-0.33413,1
0.24558,0.4026,1
0.37133,-0.083268,1
-0.4119,-0.17657,2
-0.28321,0.39271,2
-0.14316,-0.40135,2
0.41656,-0.069008,1
-0.045134,-0.45678,2
0.2586,-0.30892,1
-0.060396,0.20085,2
0.054937,-0.031665,1
-0.40168,-0.31517,2
-0.4085,-0.49757,2
-0.31427,0.30265,2
0.067197,-0.40281,1
-0.0056081,-0.17513,2
0.24916,-0.29644,1
-0.20164,-0.4246,2
0.32295,0.20099,1
-0.26411,-0.069128,2
0.14336,0.4895,1
-0.19907,-0.0010476,2
0.13393,-0.47664,1
-0.024389,-0.27916,2
0.27701,-0.010564,1
0.47735,-0.40265,1
-0.13299,-0.27982,2
-0.093247,0.17998,2
0.025419,0.35901,1
0.12207,-0.17822,1
0.41418,0.29576,1
-0.26428,0.19893,2
-0.042269,-0.14465,2
0.30005,0.018803,1
0.078806,0.18546,1
0.31143,-0.13134,1
-0.22004,-0.09967,2
0.35504,-0.41479,1
-0.11982,0.27257,2
-0.24038,0.23917,2
0.3646,-0.2326,1
-0.10301,-0.081138,2
0.16114,-0.42949,1
0.23697,-0.43526,1
-0.32667,0.44165,2
0.15924,0.16584,1
-0.41774,-0.40013,2
-0.18503,0.47304,2
-0.31022,-0.20462,2
-0.22689,-0.44158,2
0.079363,0.29367,1
0.0936,-0.37294,1
0.10792,0.496,1
-0.050318,0.1473,2
0.16749,-0.23982,1
0.4908,-0.31142,1
-0.32874,-0.17082,2
-0.4094,-0.32512,2
-0.047273,-0.15308,2
-0.065367,-0.43527,2
0.21389,-0.10497,1
-0.35449,0.45866,2
-0.030655,0.31408,2
-0.033269,0.04198,2
-0.054328,0.15694,2
0.12969,-0.42046,1
0.2089,0.021572,1
-0.16031,-0.077174,2
0.2856,0.12583,1
-0.39688,-0.38199,2
0.043151,-0.077376,1
0.12282,-0.26986,1
-0.070346,0.16466,2
-0.25692,-0.061019,2
-0.070167,0.34434,2
0.44014,-0.31147,1
0.018523,-0.24401,1
0.22977,-0.38447,1
-0.22424,-0.32431,2
0.46302,-0.062502,1
-0.1675,0.1857,2
0.34558,-0.41573,1
-0.25001,-0.43885,2
0.029995,0.29082,1
0.18107,0.19812,1
-0.15093,-0.48529,2
0.21113,0.4895,1
0.33216,-0.089402,1
0.32255,0.10475,1
0.40865,-0.26576,1
0.21283,-0.25871,1
0.31086,-0.16956,1
-0.42511,-0.47589,2
0.018166,0.30484,1
-0.23331,-0.49259,2
-0.13252,0.10395,2
0.024381,-0.30634,1
-0.21724,0.33396,2
0.41881,-0.18445,1
0.32699,0.21826,1
-0.2819,0.21668,2
-0.060308,-0.28962,2
-0.068583,0.21109,2
0.034499,0.25802,1
-0.30548,-0.06466,2
0.28817,0.28677,1
-0.22759,-0.28077,2
-0.36526,-0.37773,2
0.16008,0.34427,1
-0.33585,0.089583,2
0.12183,-0.4339,1
-0.3067,0.20746,2
0.26687,0.43905,1
0.33564,-0.27501,1
0.37338,0.16849,1
0.24822,0.040419,1
0.43802,-0.017105,1
-0.42751,0.25105,2
-0.24946,-0.47336,2
-0.39755,0.13631,2
-0.21761,-0.49605,2
0.12577,-0.23222,1
0.25882,0.041265,1
0.29193,-0.2444,1
0.095493,0.15,1
0.32448,-0.32176,1
0.4494,0.19336,1
-0.10057,-0.015009,2
-0.30462,0.12244,2
-0.27485,0.040265,2
0.18937,0.17696,1
0.2413,-0.35899,1
-0.48464,-0.12562,2
0.28504,0.10106,1
0.33917,-0.42404,1
0.31447,0.32034,1
-0.30446,0.40485,2
-0.073611,0.11966,2
-0.31681,0.31367,2
0.043274,-0.21822,1
-0.48117,-0.49885,2
-0.33189,0.43796,2
-0.19627,0.22063,2
0.13206,0.0057624,1
-0.40882,0.41074,2
0.16581,-0.29161,1
0.29901,-0.037349,1
-0.13909,-0.011324,2
-0.40267,-0.28341,2
-0.4324,0.040437,2
-0.04617,0.19769,2
0.076944,0.059326,1
-0.15908,0.2871,2
0.45264,-0.33885,1
-0.083392,-0.36328,2
-0.25425,0.0022687,2
-0.26455,0.29429,2
0.019635,-0.30257,1
0.30604,0.038261,1
-0.34613,0.25859,2
-0.47678,-0.35517,2
0.35913,-0.055676,1
0.23688,0.0062788,1
0.42578,0.47072,1
-0.39027,0.1493,2
-0.4449,0.46145,2
0.38925,0.15581,1
0.44204,-0.29613,1
-0.48711,0.33922,2
-0.30649,-0.31631,2
0.39305,-0.13395,1
-0.41276,-0.48743,2
-0.46805,0.35605,2
-0.27548,-0.04373,2
0.18555,-0.157,1
-0.19003,0.35011,2
-0.069119,-0.13033,2
-0.19332,-0.18224,2
-0.45582,0.11454,2
-0.4159,0.15154,2
0.17173,0.025798,1
-0.15499,0.059972,2
-0.069158,-0.25188,2
-0.27301,0.28637,2
-0.30223,0.38697,2
-0.21488,0.38174,2
0.24961,0.2146,1
-0.033666,-0.42469,2
0.38133,-0.36334,1
0.25417,-0.30979,1
-0.40544,-0.19326,2
-0.33407,-0.47264,2
0.4957,0.080199,1
-0.19441,-0.28704,2
0.10227,-0.21238,1
0.43182,-0.37709,1
0.073691,-0.38093,1
0.39598,-0.43248,1
0.089819,0.15993,1
0.23622,0.16083,1
-0.24109,-0.46265,2
-0.14713,-0.33051,2
0.062012,-0.20228,1
-0.15467,-0.21061,2
-0.086013,-0.25717,2
0.38108,0.17473,1
-0.3594,0.021205,2
0.49797,-0.16233,1
0.16557,-0.055196,1
0.065803,0.10205,1
-0.2007,-0.43872,2
0.44123,-0.24209,1
0.43586,-0.30972,1
0.00084399,0.022893,1
-0.17395,0.15774,2
0.22344,0.30904,1
0.1354,-0.28353,1
0.10654,-0.28545,1
0.08667,0.12058,1
-0.30388,-0.42655,2
-0.44493,-0.0021014,2
0.30468,-0.40279,1
0.44063,-0.33134,1
-0.24866,-0.30741,2
0.24606,0.19407,1
-0.23351,0.1486,2
0.10247,-0.26204,1
0.32785,0.43262,1
0.26553,0.007784,1
0.075464,-0.38579,1
-0.44313,0.43775,2
0.41403,0.13768,1
0.46105,-0.056994,1
-0.35887,0.034812,2
-0.043624,0.22252,2
0.44111,-0.32638,1
0.090453,-0.24735,1
0.14784,0.31873,1
-0.11294,0.04774,2
-0.15668,-0.07112,2
0.4499,0.26883,1
0.12687,-0.18986,1
-0.43736,-0.18889,2
0.48525,0.30342,1
-0.025164,-0.25265,2
-0.037096,0.13324,2
-0.3821,-0.17279,2
0.32747,-0.22104,1
0.33057,0.13992,1
0.0019096,0.031951,1
0.46208,0.33559,1
0.16527,-0.38422,1
0.18087,-0.066928,1
-0.40174,0.4009,2
0.24089,0.032661,1
-0.12802,0.33246,2
0.3171,0.27452,1
-0.48947,-0.034109,2
-0.22876,-0.28701,2
0.44405,0.1428,1
-0.28977,0.36632,2
-0.027967,0.44754,2
-0.43376,0.49136,2
0.26435,-0.34762,1
-0.010061,-0.38744,2
0.037476,0.23674,1
0.081557,0.46204,1
-0.22464,0.12031,2
-0.15434,-0.48044,2
-0.10404,0.35967,2
-0.40933,0.07623,2
-0.19852,0.35149,2
-0.067431,0.007827,2
-0.17175,0.28465,2
0.27021,-0.47476,1
-0.16316,-0.48292,2
0.38433,0.37645,1
0.11671,0.13268,1
-0.02639,-0.03254,2
0.14868,0.35433,1
-0.48502,-0.44656,2
-0.1395,0.01866,2
0.073836,-0.16767,1
-0.27164,-0.43721,2
0.13788,-0.41549,1
-0.17539,-0.36537,2
-0.30154,-0.019724,2
0.17186,-0.48199,1
0.15382,0.20214,1
-0.30602,-0.018019,2
0.1404,-0.090215,1
0.21424,0.3262,1
0.2992,-0.15213,1
-0.39372,-0.16357,2
0.39813,-0.092742,1
0.3446,-0.32163,1
0.37668,0.41469,1
-0.14627,0.48177,2
0.48857,0.15674,1
-0.34283,-0.37716,2
0.062937,0.17719,1
0.48062,0.16053,1
-0.32362,0.13564,2
-0.46452,-0.31308,2
0.38594,-0.051705,1
-0.11053,-0.33092,2
0.12096,0.36027,1
0.068625,-0.11917,1
0.3494,0.39261,1
0.49655,0.39994,1
0.48164,-0.3479,1
-0.17236,0.17072,2
-0.23902,0.20883,2
0.25993,-0.31896,1
-0.36144,-0.4768,2
0.11567,0.28274,1
0.12851,0.26971,1
-0.35843,-0.40285,2
-0.083552,-0.43909,2
-0.1542,-0.39228,2
0.38294,-0.25978,1
-0.21832,0.074928,2
-0.46952,-0.47163,2
-0.34576,-0.072896,2
0.49136,-0.32974,1
0.27103,0.062903,1
-0.46574,0.28581,2
-0.34975,-0.46482,2
0.16967,-0.031559,1
0.078294,-0.45078,1
-0.32702,-0.32033,2
0.072504,-0.49715,1
-0.0068047,0.41541,2
-0.37442,0.38655,2
-0.28668,-0.35254,2
-0.052558,-0.23281,2
-0.35321,0.26833,2
0.27603,-0.34454,1
0.32969,-0.056625,1
-0.13975,-0.27302,2
0.075082,0.0094281,1
0.42623,-0.41595,1
0.47446,0.4816,1
0.14136,-0.17094,1
-0.075664,0.025178,2
-0.017436,0.48754,2
-0.14812,0.17511,2
-0.14486,0.25379,2
-0.15372,-0.31408,2
-0.39388,0.034164,2
0.086274,-0.19765,1
-0.10988,0.27933,2
0.33344,-0.26606,1
0.14296,0.42412,1
0.25767,0.30741,1
0.40783,-0.027532,1
0.065663,0.38295,1
0.1113,0.18446,1
-0.48625,0.010021,2
-0.2174,-0.34495,2
-0.20689,0.16246,2
-0.43258,0.024693,2
-0.16261,-0.41492,2
-0.25639,0.085506,2
-0.46142,0.26483,2
0.054746,-0.29822,1
0.37698,0.067196,1
0.11885,0.33315,1
-0.064345,0.46708,2
-0.13073,-0.040808,2
0.46071,0.43287,1
0.058485,-0.2013,1
-0.15279,0.38441,2
-0.025617,0.076818,2
-0.027702,0.068021,2
-0.28148,-0.15593,2
-0.3354,0.48267,2
0.032712,0.39089,1
0.38864,-0.21481,1
-0.15829,0.43996,2
0.04186,0.4213,1
0.19216,0.42423,1
-0.31798,-0.30684,2
0.41474,0.36132,1
-0.32203,0.098545,2
0.23551,0.16946,1
-0.31571,-0.39858,2
-0.47003,0.4894,2
-0.36549,-0.26968,2
-0.37933,-0.15423,2
-0.43988,-0.28562,2
0.46285,-0.15352,1
0.050595,0.39638,1
-0.24064,-0.033332,2
-0.075351,-0.40785,2
-0.08874,-0.25689,2
-0.17595,0.036287,2
-0.42421,-0.036393,2
0.37387,-0.27482,1
0.31483,0.037257,1
-0.060868,-0.48986,2
-0.47342,0.19503,2
0.01378,0.31124,1
-0.27622,-0.48981,2
0.19019,-0.20447,1
0.075679,0.028674,1
0.20755,0.049866,1
0.046644,-0.070211,1
0.18589,-0.46531,1
0.13608,-0.16335,1
-0.1773,-0.42437,2
0.21218,0.10722,1
-0.3611,-0.46058,2
0.11996,-0.069226,1
0.13871,-0.37095,1
-0.38969,0.030272,2
0.42618,-0.27918,1
0.12615,-0.32709,1
-0.34182,0.23491,2
-0.40349,0.026426,2
-0.30424,0.059912,2
-0.19909,-0.49801,2
-0.43892,0.028556,2
0.090271,-0.04543,1
0.32311,0.11242,1
0.014384,-0.40191,1
-0.27141,-0.099046,2
0.27855,-0.39169,1
-0.025831,0.1603,2
-0.19946,-0.43062,2
0.071168,-0.24653,1
-0.29406,-0.43745,2
-0.006414,0.38516,2
0.20647,-0.073961,1
0.13299,0.41455,1
-0.47153,0.093997,2
-0.14191,-0.42189,2
0.28339,0.29827,1
-0.21089,0.36621,2
0.021179,-0.015013,1
-0.21683,-0.37674,2
0.42099,-0.40248,1
-0.23336,0.30478,2
0.35734,0.027257,1
-0.0956,-0.047549,2
0.4233,0.35804,1
0.43466,0.20859,1
0.1735,-0.29235,1
0.37553,-0.13353,1
-0.46104,0.082095,2
-0.13305,-0.095545,2
-0.33054,0.3542,2
0.15427,0.17174,1
0.056837,-0.30091,1
0.32386,0.19785,1
0.47804,0.029255,1
0.13575,0.37748,1
0.29677,-0.25298,1
0.012632,-0.16725,1
-0.45855,0.24945,2
-0.24553,-0.23649,2
-0.25273,0.28846,2
0.30422,-0.2759,1
0.46322,-0.3779,1
0.055053,-0.11215,1
-0.31518,-0.49741,2
0.17147,0.21305,1
-0.4505,0.20241,2
0.20737,-0.36992,1
0.057231,-0.14624,1
-0.14213,-0.35115,2
0.20553,-0.3652,1
0.11152,-0.41977,1
